71,22,12,0,0,0,0,0,28,28,14,21,10,4,1,0,99,50,26,21,10,4,1,0,68,18,13,0,0,0,0,0,16,14,29,22,17,2,0,0,84,32,42,22,17,2,0,0,91,29,4,0,0,0,0,0,20,29,39,29,7,2,0,0,111,58,43,29,7,2,0,0,94,20,8,0,0,0,0,0,18,20,36,41,8,0,0,0,112,40,44,41,8,0,0,0,text
51,15,1,3,0,0,0,0,4,8,21,13,24,1,0,0,55,23,22,16,24,1,0,0,59,11,2,0,1,0,0,0,19,12,4,13,23,3,0,0,78,23,6,13,24,3,0,0,79,20,0,0,0,0,0,0,16,25,31,20,6,0,1,1,95,45,31,20,6,0,1,1,81,17,1,0,0,0,0,0,17,20,20,25,14,4,0,0,98,37,21,25,14,4,0,0,halftone
74,34,5,0,0,0,0,0,30,41,26,4,5,5,3,0,104,75,31,4,5,5,3,0,101,32,1,0,0,0,0,0,5,36,51,38,4,1,0,0,106,68,52,38,4,1,0,0,109,31,0,0,0,0,0,0,4,31,72,26,8,0,0,0,113,62,72,26,8,0,0,0,104,33,0,0,0,0,0,0,13,29,63,24,8,1,0,0,117,62,63,24,8,1,0,0,text
110,28,1,0,0,0,0,0,42,35,27,22,13,0,1,0,152,63,28,22,13,0,1,0,4,17,11,5,2,0,0,0,1,0,6,9,19,4,1,0,5,17,17,14,21,4,1,0,110,31,0,0,0,0,0,0,39,28,34,38,1,1,1,0,149,59,34,38,1,1,1,0,117,29,0,0,0,0,0,0,34,38,33,36,6,0,0,0,151,67,33,36,6,0,0,0,text
86,47,0,0,0,0,0,0,32,28,40,22,12,0,0,0,118,75,40,22,12,0,0,0,7,23,14,3,0,0,0,0,1,2,12,13,12,8,0,0,8,25,26,16,12,8,0,0,89,40,2,0,0,0,0,0,22,33,46,27,2,1,1,0,111,73,48,27,2,1,1,0,104,36,1,0,0,0,0,0,34,40,32,26,8,2,0,0,138,76,33,26,8,2,0,0,math
114,88,15,0,0,0,0,0,86,81,32,12,6,0,0,0,200,169,47,12,6,0,0,0,0,17,8,6,10,0,0,0,2,4,5,19,7,3,1,0,2,21,13,25,17,3,1,0,127,89,11,0,0,0,0,0,75,100,45,7,0,1,0,0,202,189,56,7,0,1,0,0,113,98,8,0,0,0,0,0,72,87,40,20,0,0,0,0,185,185,48,20,0,0,0,0,text
80,22,3,0,0,0,0,0,26,15,26,21,17,0,1,0,106,37,29,21,17,0,1,0,11,16,8,2,1,0,0,0,2,1,3,14,11,5,3,0,13,17,11,16,12,5,3,0,86,23,1,0,0,0,0,0,26,12,29,34,8,1,1,0,112,35,30,34,8,1,1,0,93,20,1,0,0,0,0,0,23,27,26,26,10,2,1,0,116,47,27,26,10,2,1,0,math
18,70,16,2,3,0,0,0,3,18,54,32,2,0,0,0,21,88,70,34,5,0,0,0,7,8,27,2,1,0,2,0,1,8,12,7,18,0,1,0,8,16,39,9,19,0,3,0,36,66,34,1,0,0,0,0,12,37,63,24,0,0,0,0,48,103,97,25,0,0,0,0,18,72,35,1,0,0,0,0,8,36,52,30,0,0,0,0,26,108,87,31,0,0,0,0,text
69,36,10,0,0,0,0,0,36,32,23,8,8,8,0,0,105,68,33,8,8,8,0,0,121,39,0,0,0,0,0,0,20,62,36,38,3,1,0,0,141,101,36,38,3,1,0,0,152,25,0,0,0,0,0,0,17,69,57,30,3,0,0,0,169,94,57,30,3,0,0,0,134,32,0,0,0,0,0,0,18,65,48,31,4,0,0,0,152,97,48,31,4,0,0,0,text
114,25,2,0,0,0,0,0,43,39,38,14,7,0,0,1,157,64,40,14,7,0,0,1,5,25,10,4,1,0,0,0,1,3,9,14,11,7,1,0,6,28,19,18,12,7,1,0,127,21,1,0,0,0,0,0,35,49,25,30,10,0,0,0,162,70,26,30,10,0,0,0,114,25,2,0,0,0,0,0,30,42,27,35,7,1,0,0,144,67,29,35,7,1,0,0,math
